time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.22,-0.0908883616822,-1.00629139685,-1.16352442761,1.94201967746,0.666898147533,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.741679710943,0.856728270034,1.31538852561,-0.143810698864,1.40781086808,-2.9156656656656654,0.0
0.23,-0.0908883616822,-1.00629139685,-1.16352442761,1.94201967746,0.666898147533,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.741679710943,0.856728270034,1.31538852561,-0.143810698864,1.40781086808,-2.9095595595595594,0.0
0.24,-0.0908883616822,-1.00629139685,-1.16352442761,1.94201967746,0.666898147533,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.741679710943,0.856728270034,1.31538852561,-0.143810698864,1.40781086808,-2.9034534534534533,0.0
0.25,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666131157139,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40819436328,-2.8973473473473472,0.0
0.26,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666131157139,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40819436328,-2.891241241241241,0.0
0.27,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666131157139,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40819436328,-2.885135135135135,0.0
0.28,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666131157139,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40819436328,-2.879029029029029,0.0
0.29,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666131157139,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40819436328,-2.872922922922923,0.0
0.3,-0.0916553520762,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31538852561,-0.143810698864,1.40704387769,-2.866816816816817,0.0
0.31,-0.0916553520762,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31538852561,-0.143810698864,1.40704387769,-2.8607107107107104,0.0
0.32,-0.0916553520762,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31538852561,-0.143810698864,1.40704387769,-2.8546046046046043,0.0
0.33,-0.0916553520762,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31538852561,-0.143810698864,1.40704387769,-2.8484984984984982,0.0
0.34,-0.0916553520762,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31538852561,-0.143810698864,1.40704387769,-2.842392392392392,0.0
0.35000000000000003,-0.0916553520762,-1.00705838725,-1.16237394202,1.94278666786,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31538852561,-0.144577689258,1.40819436328,-2.836286286286286,0.0
0.36,-0.0916553520762,-1.00705838725,-1.16237394202,1.94278666786,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31538852561,-0.144577689258,1.40819436328,-2.83018018018018,0.0
0.37,-0.0916553520762,-1.00705838725,-1.16237394202,1.94278666786,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31538852561,-0.144577689258,1.40819436328,-2.824074074074074,0.0
0.38,-0.0916553520762,-1.00705838725,-1.16237394202,1.94278666786,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31538852561,-0.144577689258,1.40819436328,-2.817967967967968,0.0
